slide_name,specimen_name,date_slide_prepped,preparator,slide_type,arthropod_cuticle.,branchiopod_cuticle.,clamShrimp_cuticle.,plant.algal_cuticle.,other.,Morpho1,Morpho3,Preservation,strat_height,Description.notes,Imaged,sample_name,Mass..g.,Mesh,HF_date,Water_.date,Collection_date,acid_time,rinse_time,Inspection.complete.,Notes_pre.maceration,Notes_duringmaceration,Notes_post.maceration,Notes_microscopeobservations,rock_name,base..from.lower.SS..cm.,top.from.lower.SS..cm.,date_collected,collector,field_notes,locality_name,microsite_name,lat,long,rock_unit,site_notes,Va1,Va2,PhL,NoH,No,OrR,TrP,OrS,ApT,Va,Tr,BrF,NoC,TrA,ApW,BrA,U,ApB,Ap,Va3,Sp,OrF,Ph,TrS,SpT,Ap?,Br,Va4,Va6,Va?,Or?,BrM,Or,Tr?,TrC,SpS,PhI,PhS
CSD-211,CSD-211,3/13/23,Liuliu Gould,specimen,x,,,,,Ap,ApT1,1,77,base of appendage; collected 3/3/2023 by Guillermo,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-212,CSD-212,3/14/23,Liuliu Gould,specimen,,,,,x,Or,OrR3,NA,77,circular cuticle/thing; collected 2/24/2023 by Guillermo,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-213,CSD-213,3/15/23,Liuliu Gould,specimen,x,x,x,,,Va,Va1,NA,77, ,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-214,CSD-214,3/28/23,Tanner Frank,specimen,x,x,,,,Ap,ApB6,2,77,"branchiopod appendage lobe, probably ApB1 but very long compared to others – maybe because it is particularly complete (collected by Jamie just before on 3/8/23)",x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-219,CSD-219,4/11/23,Liuliu Gould,specimen,,,,x,,Ph,PhL,NA,77,"liverwort scrap, with big cells?; collected Jamie 3/3/23",NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-220,CSD-220,4/12/23,Liuliu Gould,specimen,x,x,,,,Ap,ApB1,1,77,pretty complete lobe; collected Jamie 3/7/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-221,CSD-221a,4/13/23,Liuliu Gould,specimen,x,x,,,,Ap,ApB,1,77,serrated lobe with more cuticle--mandible?; collected Jamie 3/7/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-221,CSD-221b,4/13/23,Liuliu Gould,specimen,x,x,,,,Ap,ApT2,1,77,serrated lobe with more cuticle--mandible?; collected Jamie 3/7/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-222,CSD-222a,4/14/23,Liuliu Gould,specimen,x,x,x,,,Va,Va2,1,77,clam shrimp scraps with nice sculptering; collected Jamie 3/7/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-222,CSD-222b,4/14/23,Liuliu Gould,specimen,x,x,x,,,Va,Va2,1,77,clam shrimp scraps with nice sculptering; collected Jamie 3/7/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-232,CSD-232,5/5/23,Jamie Hernandez,specimen,x,x,,,,Ap,ApB2,1,77,serrated edge; collected by Jamie 2/24/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-235,CSD-235a,5/8/23,Jamie Hernandez,specimen,,,,,x,Or,OrR3,NA,77,cluster of 3; collected by Jamie 3/15/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-235,CSD-235b,5/8/23,Jamie Hernandez,specimen,x,x,x,,,Va,Va2,1,77,clam shrimp scrap; collected by Jamie 3/15/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-235,CSD-235c,5/8/23,Jamie Hernandez,specimen,,,,,,Tr,TrC1,1,77,spiked plantlike cuticle; collected by Jamie 3/15/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-235,CSD-235d,5/8/23,Jamie Hernandez,specimen,x,x,x,,,Va,Va2,1,77,clam shrimp scrap; collected by Jamie 3/15/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-237,CSD-237a,3/21/23,Jamie Hernandez,specimen,x,,,,,Ap,ApB,1,77,small serrated cuticle scrap; collected by Jamie 3/14/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-237,CSD-237b,3/21/23,Jamie Hernandez,specimen,x,,,,,Sp,SpT1,2,77,large cluster of spikes; collected by Jamie 3/14/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-241,CSD-241,4/3/23,Liuliu Gould,specimen,x,,,,,Ap,ApT,2,77,mandible-like structure; collected Shreya 3/30/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-242,CSD-242,4/3/23,Liuliu Gould,specimen,x,,,,,Ap,ApW1,2,77,macrosetal sockets - kidneybean shape; collected Shreya 3/30/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-243,CSD-243,4/3/23,Liuliu Gould,specimen,x,,,,,Ap,ApT2,1,77,Partial small mandible?!; collected by Shreya 3/30/23,x (take more photos),CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-244,CSD-244,4/3/23,Liuliu Gould,specimen,x,,,,x,Tr,TrC1,2,77,clear segments; collected by Shreya 3/7/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-247,CSD-247,4/3/23,Liuliu Gould,specimen,x,,,,,Ap,ApT5,3,77,cheliceral finger? Jamie collected 3/21/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-248,CSD-248,4/3/23,Liuliu Gould,specimen,,,,,x,Or,OrR1,NA,77,orbs? Collected Shreya 3/30/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-249,CSD-249,4/3/23,Liuliu Gould,specimen,x,x,,,,Ap,ApB,NA,77,"partly degraded, long setae; Shreya collected 3/30/23",x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-250,CSD-250,4/3/23,Liuliu Gould,specimen,,,,,x,Or,Or,NA,77,degraded orb?; Shreya 3/30/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-251,CSD-251,4/3/23,Liuliu Gould,specimen,x,x,x,,,Va,Va1,1,77,clam shrimp scrap; shreya collected 3/23/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-252,CSD-252,4/3/23,Liuliu Gould,specimen,x,x,,,,Ap,ApT1,3,77,very complete maxilla shovel; collected Shreya 3/23/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-253,CSD-253,4/3/23,Liuliu Gould,specimen,,,,,x,Or,OrR,NA,77,cluster of spheroids; collected by Shreya 3/23/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-254,CSD-254a,4/3/23,Liuliu Gould,specimen,x,x,,,,Sp,SpS1,1,77,fragments of SpS1; collected Layla 2/28/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-254,CSD-254b,4/3/23,Liuliu Gould,specimen,x,x,,,,Sp,SpS1,1,77,fragments of SpS1; collected Layla 2/28/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-255,CSD-255,4/3/23,Liuliu Gould,specimen,,,,,x,Or,OrR1,NA,77,three orbs connected; collected by Guillermo 3/10/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-270,CSD-270,4/10/23,Liuliu Gould,specimen,,,,x,,Ph,PhL,3,77,branching liverwort; collected Shreya 3/16/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-272,CSD-272a,4/10/23,Liuliu Gould,specimen,x,x,x,,,Va,Va1,1,77,two clam shrimp fragments; collected Shreya 3/21/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-272,CSD-272b,4/10/23,Liuliu Gould,specimen,x,x,x,,,Va,Va2,1,77,two clam shrimp fragments; collected Shreya 3/21/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-273,CSD-273a,4/10/23,Liuliu Gould,specimen,,,,x,x,Or,OrR1,NA,77,single orb with line in the middle,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-273,CSD-273b,4/10/23,Liuliu Gould,specimen,,,,x,x,Or,OrR,NA,77,single orb,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-274,CSD-274,4/10/23,Liuliu Gould,specimen,x,,,,,Ap,ApT,1,77,hook-shaped cuticle (or may just be distorted?); collected Shreya 3/21/23,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-279,CSD-279,4/10/23,Liuliu Gould,specimen,x,x,,,,Ap,ApB,1,77,part of a serrated appendage lobe,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-281,CSD-281,4/10/23,Liuliu Gould,specimen,,,,,x,Or,OrS3,1,77,scrap of spindle; 3/16/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-282,CSD-282,4/10/23,Liuliu Gould,specimen,,,,,x,Or,OrR,NA,77,spore; collected Layla 3/2/23,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-283,CSD-283,4/10/23,Liuliu Gould,specimen,x,x,x,,,Va,Va2,1,77,clam shrimp scrap w/ interesting texture,NA,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-284,CSD-284a,4/10/23,Liuliu Gould,specimen,x,x,,,,Ap,ApT2,2,77,attached serrated edge and mandible,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-284,CSD-284b,4/10/23,Liuliu Gould,specimen,x,x,,,,Ap,ApB,1,77,attached serrated edge and mandible,x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-285,CSD-285,4/10/23,Liuliu Gould,specimen,,,,,x,Or,OrS1,1,77,"egg sac, broken in middle",x,CSD-21-E,5.43,105µm,11/5/21,11/10/21,11/17/21,5,7,0,"~76-78 cm, conchos, **light color and liverworts",a little clumpy,nice flakes,0,6.28.2021-CSD-17,76,78,6/28/21,Tanner Frank,small block of layers,Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
